#{"t_start": 1648261826.6046648, "env_id": "HummingbirdHoverTaskEnvPPO-v2"}
r,l,t
219.992748,373,30088.392233
283.535011,367,30095.866349
0,1,30095.985881
650.607666,1000,30117.428056
253.733854,444,30126.442911
279.326999,421,30135.008042
-100,1,30135.130473
453.943125,692,30150.305198
96.37523,198,30154.386804
307.818455,405,30162.622767
0,1,30162.742984
698.411985,1000,30182.871106
265.239087,330,30190.796981
363.847238,457,30200.081925
348.799468,492,30210.0491
354.30545,499,30220.173839
107.316648,209,30224.466224
679.160523,1000,30245.83806
364.777408,528,30256.533049
309.991451,423,30265.116495
0,1,30265.228238
627.219823,1000,30286.518086
399.51544,545,30297.572883
628.214068,1000,30319.017954
287.601756,369,30326.509704
626.384371,1000,30346.611836
697.154828,918,30366.34292
0,1,30366.462234
711.19422,1000,30386.605147
660.596228,1000,30407.966177
610.159344,974,30427.555485
703.286674,1000,30448.955713
747.735875,1000,30469.147817
734.266807,1000,30490.568168
294.001143,384,30498.384598
0,1,30498.515378
451.548051,740,30513.501313
0,1,30513.611569
747.023262,1000,30534.941034
726.909123,996,30555.001197
691.480759,1000,30576.396361
791.420164,1000,30596.554051
583.224289,1000,30618.006502
644.248622,1000,30638.126457
292.306109,390,30646.051139
270.673748,346,30654.344566
0,1,30654.465392
649.1518,1000,30674.595749
703.139321,1000,30695.935946
747.261103,1000,30716.038538
273.238534,349,30723.152853
295.852415,406,30731.416912
714.926135,945,30751.738285
0,1,30751.867282
43.484888,210,30756.200468
715.600802,1000,30776.330536
587.4908,1000,30797.61246
733.922551,1000,30817.750882
642.941482,1000,30839.093383
279.493957,489,30848.990262
265.292595,335,30855.822581
650.236259,1000,30877.205033
614.296953,989,30897.12627
709.121939,1000,30918.509049
671.797256,878,30936.240269
0,1,30936.369858
645.826661,1000,30957.721044
672.828292,862,30975.068522
0,1,30975.199359
660.613612,1000,30996.581225
659.141573,1000,31016.740395
651.803101,1000,31038.069962
313.753638,423,31046.666076
730.850896,978,31066.346479
0,1,31066.466466
298.867651,495,31076.533071
-100,1,31076.684117
404.811476,518,31088.438046
102.396747,204,31092.670883
587.702786,1000,31112.812452
685.402552,1000,31134.183472
100.934701,238,31139.116221
698.197898,1000,31159.265299
316.157119,443,31169.453133
738.484681,1000,31189.594319
701.976845,1000,31210.925569
593.503639,1000,31231.075111
394.932295,498,31241.169017
287.647035,384,31250.186219
641.303343,1000,31270.316621
315.758503,441,31279.24903
0,1,31279.359753
672.32539,1000,31300.701216
744.959423,1000,31320.862062
716.683657,1000,31342.304021
473.827923,772,31357.901066
589.152623,1000,31379.282762
752.670358,1000,31399.406423
342.623633,444,31408.430474
0,1,31408.560259
644.563413,1000,31429.891519
645.183658,1000,31450.062125
671.504628,1000,31471.39239
663.242388,949,31490.522808
0,1,31490.656822
448.792729,593,31502.660131
648.183692,1000,31523.962096
650.083565,1000,31544.072834
388.708384,522,31555.869013
345.026873,489,31565.761286
0,1,31565.882044
648.328654,1000,31586.065181
374.143488,671,31600.921666
319.375827,479,31610.646541
-100,1,31610.798701
614.675602,1000,31630.939504
99.936681,202,31636.310695
-100,1,31636.431474
352.936259,552,31647.586461
747.819041,1000,31667.710136
712.709954,1000,31689.107951
646.563267,1000,31709.230539
610.288762,1000,31730.634001
307.073563,425,31739.265119
613.074554,1000,31759.386456
701.38564,1000,31780.756663
686.787344,1000,31800.879061
652.463318,1000,31822.239283
615.53724,959,31841.581355
641.891541,1000,31862.981405
685.987019,1000,31883.133519
665.229205,1000,31904.494024
650.592887,1000,31924.624896
639.98142,958,31945.165362
0,1,31945.315889
583.135373,1000,31965.465657
702.327485,1000,31986.779113
740.086681,1000,32006.885679
637.46214,1000,32028.191126
569.937996,968,32047.691912
718.976019,963,32068.239948
685.806766,1000,32088.390841
680.749861,1000,32109.718803
634.384003,1000,32129.853654
636.693574,1000,32151.174922
650.811033,1000,32171.314576
711.641971,1000,32192.656376
505.174415,842,32209.685294
0,1,32209.805976
213.769904,368,32217.300071
591.22492,1000,32238.650381
716.083078,1000,32258.772645
598.261487,1000,32280.113249
709.620161,1000,32300.264274
529.87857,667,32315.074111
497.269667,826,32331.721372
0,1,32331.840938
574.03225,748,32346.938699
0,1,32347.05791
696.892285,921,32366.819969
670.647184,936,32385.679663
301.26127,403,32393.884842
0,1,32394.015403
586.674927,906,32413.515655
729.884089,1000,32433.655499
717.97361,1000,32455.055761
584.015649,1000,32475.211248
230.62493,475,32486.163649
751.560338,1000,32506.294284
604.611724,1000,32527.714259
704.319833,1000,32547.894264
394.538524,498,32557.994403
733.503296,1000,32579.362087
616.857998,899,32597.482443
670.098147,1000,32618.814492
324.650514,464,32628.240576
671.776559,962,32647.680125
603.103182,834,32665.847475
364.539262,523,32676.444509
0,1,32676.554348
589.3335,789,32692.50373
637.185047,1000,32713.905481
743.019958,1000,32734.034049
742.095402,1000,32755.406985
688.947969,1000,32775.55757
590.434512,1000,32796.889277
278.706766,369,32804.414449
0,1,32804.533047
645.479312,1000,32825.833631
739.240263,1000,32845.953813
683.144782,952,32865.144119
0,1,32865.264272
710.193819,1000,32886.626044
746.750883,1000,32906.738833
638.910187,1000,32928.090623
748.298154,1000,32948.230724
646.856895,1000,32969.590038
705.057965,1000,32989.7313
669.964589,956,33010.254923
739.831422,1000,33030.39165
614.10299,1000,33051.714301
767.537868,1000,33071.867211
540.978267,783,33088.944999
0,1,33089.055703
587.627575,1000,33109.187273
644.165066,1000,33130.598911
696.030017,1000,33150.738045
727.260226,1000,33172.129507
304.039244,428,33180.863457
730.94633,1000,33200.984953
650.231463,1000,33222.334753
544.523474,612,33234.721714
741.013829,1000,33256.04489
650.022662,1000,33276.154253
644.858132,1000,33297.60375
715.81275,1000,33317.765986
587.849239,1000,33339.156199
692.777854,1000,33359.26635
688.05457,1000,33380.609737
598.842783,1000,33400.761343
693.976211,1000,33422.131156
731.770754,1000,33442.27386
685.948377,1000,33463.64605
690.328262,1000,33483.82403
639.766835,1000,33505.296009
572.978931,710,33519.646423
685.144411,946,33538.70515
0,1,33538.835857
732.808465,1000,33560.167593
451.377397,720,33574.753679
637.043784,1000,33596.166459
678.005711,964,33615.578768
638.525944,1000,33637.038721
642.483622,1000,33657.168802
767.326362,1000,33678.609936
690.133837,1000,33698.740793
586.495539,1000,33720.11142
697.388855,1000,33740.282266
573.826995,852,33757.50878
747.833455,1000,33778.912411
594.264317,1000,33799.053706
690.470114,1000,33820.455783
650.064544,1000,33840.593193
96.483117,201,33845.958619
742.8634,1000,33866.150781
393.927192,595,33878.206532
716.001631,1000,33899.586484
586.007906,1000,33919.729522
754.518215,1000,33941.099415
632.468871,1000,33961.218533
608.039342,1000,33982.552236
658.507843,1000,34002.703587
640.564433,1000,34024.123432
740.250231,1000,34044.266024
669.677592,1000,34065.602773
640.130538,909,34083.914715
283.835457,391,34091.83822
739.954565,1000,34113.300316
692.579286,1000,34133.43193
597.557215,1000,34154.861609
690.789713,1000,34174.944699
332.79162,478,34185.875453
672.113583,1000,34205.999668
636.427947,1000,34226.192738
520.35521,852,34244.631778
742.222696,1000,34264.762253
545.558157,634,34278.867447
693.430778,1000,34299.001641
739.802495,1000,34320.411919
717.161231,1000,34340.561793
691.872943,1000,34361.973423
765.32156,1000,34382.095239
637.884633,1000,34403.455302
694.09884,1000,34423.586698
712.194441,1000,34444.988208
295.437085,401,34453.121562
688.970564,1000,34473.294316
410.826597,568,34486.088956
721.191019,1000,34506.1993
648.199891,1000,34527.552372
425.398445,674,34541.188652
0,1,34541.338382
637.533495,1000,34561.478318
750.749241,1000,34582.869737
704.213273,1000,34603.011468
645.01559,1000,34624.343017
650.899576,1000,34644.515209
714.685973,1000,34665.985552
735.236993,1000,34686.115837
329.687249,464,34696.740983
743.593427,1000,34716.894621
670.354628,1000,34738.303803
738.879106,1000,34758.446145
612.489439,777,34774.161111
292.420832,406,34783.659259
692.452827,1000,34803.758364
327.005024,469,34813.253108
0,1,34813.405791
617.716957,914,34833.093126
105.207067,209,34837.406154
651.810748,930,34856.166346
377.757188,571,34868.962545
646.127311,1000,34889.113691
743.871009,1000,34910.48476
662.741552,1000,34930.666216
675.104824,1000,34951.998286
209.502953,409,34960.333071
-100,1,34960.483931
638.878475,1000,34980.625638
570.969227,651,34995.029748
442.658121,700,35009.199948
0,1,35009.311563
460.222301,671,35022.87814
691.023828,1000,35044.225354
693.998767,1000,35064.337436
660.413237,1000,35085.728159
642.628395,1000,35105.860261
324.005552,452,35115.054357
387.310142,504,35126.501116
0,1,35126.620731
705.271095,1000,35146.762483
528.458152,881,35165.7307
276.355821,355,35172.955292
641.752953,908,35191.264163
447.98877,598,35203.381335
635.967785,1000,35224.83087
596.268347,1000,35244.994058
556.792965,921,35264.801423
0,1,35264.918965
411.287353,631,35277.660756
679.969841,1000,35299.001581
603.404713,1000,35319.121511
649.286192,1000,35340.49416
640.856689,1000,35360.662276
649.938711,1000,35382.017223
228.766255,420,35390.541868
751.923436,1000,35410.659463
328.217836,465,35421.326972
641.970705,1000,35441.477904
704.573914,1000,35462.838338
707.53613,1000,35483.010915
679.759987,1000,35503.151721
711.388397,1000,35524.503267
713.173158,1000,35544.634286
715.276354,937,35564.732893
674.707048,1000,35584.885941
645.631514,1000,35606.245373
594.201493,1000,35626.416657
634.435547,1000,35647.78961
752.165011,1000,35667.908109
399.146333,511,35679.466019
691.350207,1000,35699.604485
676.508057,1000,35720.997925
647.050949,1000,35741.109655
307.861855,427,35749.774018
0,1,35749.904271
100.496259,269,35755.445754
652.824601,1000,35776.898918
742.366135,1000,35797.057167
694.418852,1000,35818.409933
639.170335,1000,35838.548278
95.360637,206,35842.832068
271.341148,349,35851.13544
583.770271,1000,35871.297898
689.938815,1000,35892.600926
655.075733,1000,35912.718591
90.43927,192,35916.702545
266.112353,339,35923.616196
646.202123,1000,35945.007816
563.474714,683,35958.815652
690.736751,1000,35980.206408
616.642455,1000,36000.327461
519.628194,761,36017.105153
670.913832,1000,36037.305444
172.252345,280,36043.018028
-100,1,36043.127404
651.36584,1000,36064.451441
586.970189,1000,36084.630902
653.672642,1000,36106.064157
635.111699,1000,36126.244923
280.99897,368,36133.716622
0,1,36133.838547
599.342403,1000,36155.169176
701.45333,1000,36175.282189
742.025989,1000,36196.661514
274.606467,361,36203.986142
544.55276,804,36220.19349
735.423489,1000,36241.592597
633.669605,1000,36261.746447
645.562181,1000,36283.10883
755.863096,1000,36303.248675
598.33309,1000,36324.620268
274.711573,361,36332.015812
683.758239,1000,36352.176764
287.859449,392,36361.369623
0,1,36361.489783
719.550349,1000,36381.62023
647.371967,1000,36403.010248
729.969837,1000,36423.153288
620.08311,971,36443.941013
633.241127,1000,36464.044342
752.459995,1000,36485.47367
644.7148,1000,36505.6574
633.28,1000,36526.956597
748.775985,1000,36547.069476
642.843198,1000,36568.517285
638.999462,1000,36588.688314
480.502583,918,36607.211774
706.117683,1000,36628.511449
728.601685,1000,36648.702504
659.992013,1000,36670.045104
277.669761,382,36677.787327
706.288562,1000,36699.138266
485.132184,586,36711.003866
0,1,36711.114182
587.097022,1000,36731.235907
360.205679,528,36743.165096
697.223504,1000,36763.304797
716.051087,1000,36784.697163
112.378114,214,36789.136804
745.913003,1000,36809.287751
701.077833,1000,36830.607672
636.884569,1000,36850.721424
468.518441,576,36862.367058
95.88909,201,36867.77754
592.235616,1000,36887.920778
742.152081,1000,36909.281727
690.546738,1000,36929.413667
474.873111,686,36943.269627
0,1,36943.390401
358.822929,536,36955.498128
335.42261,482,36965.232902
437.938755,700,36979.377908
744.294464,1000,37000.730414
698.099667,1000,37020.923715
311.18246,435,37029.777551
672.452327,1000,37051.198243
739.492054,1000,37071.289596
690.029075,1000,37092.867407
685.294338,1000,37112.98257
580.772513,999,37134.362957
585.986698,1000,37154.505409
295.390459,392,37162.518318
638.123556,1000,37183.87029
640.402432,1000,37203.988398
637.268871,1000,37225.292595
643.260566,1000,37245.431449
635.581153,1000,37266.943747
599.823128,1000,37287.034996
506.149504,754,37303.593743
0,1,37303.725162
768.484208,1000,37323.884626
745.010481,1000,37345.278919
546.876453,767,37360.745064
555.206462,1000,37382.096548
690.884175,1000,37402.207129
470.326811,638,37415.084288
734.645007,1000,37436.445034
694.564038,1000,37456.587326
636.679082,1000,37477.91966
690.502604,1000,37498.078989
691.81411,1000,37519.441398
712.71659,1000,37539.611517
684.832725,881,37558.609967
570.994751,1000,37578.792597
402.2102,636,37592.919765
0,1,37593.039064
737.568013,1000,37613.138082
638.341586,1000,37634.510392
633.593338,1000,37654.633102
612.320508,921,37674.503537
635.727167,1000,37694.625115
657.662036,1000,37714.814877
680.702809,1000,37736.18612
733.417855,1000,37756.305583
289.21197,383,37765.340994
639.407034,1000,37785.452659
703.380326,1000,37806.905418
650.229575,1000,37827.064519
592.593019,1000,37848.466157
637.076133,1000,37868.627337
580.958989,1000,37890.030018
746.288234,1000,37910.189651
397.53706,606,37922.45544
0,1,37922.576066
593.970365,846,37940.875393
613.873458,1000,37961.013852
748.419421,1000,37982.356461
639.060165,1000,38002.478273
679.451558,1000,38023.850186
711.841333,1000,38044.001115
679.987123,1000,38065.321965
737.440684,1000,38085.441581
610.102273,1000,38106.762906
439.559859,584,38118.578544
721.409043,1000,38138.719665
672.722896,1000,38160.06207
687.466022,1000,38180.202104
730.044705,972,38201.054769
0,1,38201.204176
483.56076,593,38213.201168
281.677086,373,38220.78522
745.231767,1000,38242.184796
666.26211,1000,38262.30668
344.877458,511,38273.852228
0,1,38273.981861
718.351264,1000,38294.082286
449.744902,715,38308.539959
276.075825,362,38317.153691
0,1,38317.273718
581.215335,1000,38337.410729
652.418447,1000,38358.756277
311.064832,431,38367.511536
0,1,38367.640418
539.92596,760,38382.980436
0,1,38383.109143
103.35108,206,38387.362643
646.468945,791,38404.578564
743.319425,1000,38424.712777
456.35315,706,38438.968758
615.763366,882,38457.960967
749.611448,1000,38478.069327
692.496016,1000,38499.421292
687.216726,1000,38519.571312
318.546313,451,38529.985715
722.573844,1000,38550.127778
654.774268,1000,38571.428786
627.36461,1000,38591.580814
438.023944,575,38603.22547
666.292757,1000,38624.547965
698.018495,1000,38644.689994
645.422654,1000,38666.031535
646.366784,1000,38686.19129
677.638498,1000,38707.57234
301.152287,382,38715.357328
0,1,38715.487527
